story_id,condition,story_text,self_used_ai,assist_idea0,assist_idea1,assist_idea2,assist_idea3,assist_idea4,self_own_ideas,self_novel,self_original,self_rare,self_appropriate,self_feasible,self_publishable,self_profit,self_enjoyed,self_badly_written,self_boring,self_funny,self_twist,self_future,word1,word2,word3,word4,word5,word6,word7,word8,word9,word10,dat_words,DAT_score,age,gender,education,employment,ai_used_actual
50e285df-c7e0-4df7-8ee7-bbcd1c899cca,human_1AI,"The plant Zogg was a unique a mysterious place far far away. A group of young explorers have ventured a long way to discover what lies on this mysterious planet. They were in awe when they discovered tropical waters and flowers like a planet of paradise. To their surprise they were not the only living creatures currently on this plant, it's resident aliens of adult zoggers and children called the zoggetts lived their lives up here. Most of them seemed friendly but it certainly was hard for them to adjust, many of them wished they could stay and live there. The group worried if they went back home and told people on earth that they would invade and take over the planet. This would mean the beauty and paradise of Zogg would be taken from the aliens. The group decided this would be their secret, the Zoggers and Zoggetts loved the group so much they were allowed to come and visit as much as they want whenever they want and they would never tell another person. ",1.0,6.0,,,,,9.0,7.0,8.0,7.0,9.0,8.0,8.0,50,9,7,2,3,5,3,Tea,Tree,Pet,Car,Phone,Mirror,Bag,Hat,Pen,Rope,"['Tea', 'Tree', 'Pet', 'Car', 'Phone', 'Mirror', 'Bag', 'Hat', 'Pen', 'Rope']",,27,Female,Undergraduate degree,Employed full time,1
ce0263cc-b96f-4196-96d0-2d3aa043f53e,human,its a glorious day out at sea.  All around nothing but water.  my boat is small.  its starts to wobble.  its filling up with water.  I think I'm sinking.  I've cut myself.   I see a fin.,0.0,,,,,,7.0,5.0,3.0,3.0,6.0,7.0,6.0,100,8,3,2,4,8,3,elbow,laughter,light,dog,lettuce,air,heart,table,ring,flour,"['elbow', 'laughter', 'light', 'dog', 'lettuce', 'air', 'heart', 'table', 'ring', 'flour']",,53,Female,Less than A levels,Disabled,0
d31c0464-ccb7-42b6-a968-545ee0ee291d,human_5AI,"Once upon a time, there were four friends named Alex, Ben, Chloe and Daisy. They were all super excited to go on an adventure in the jungle. They packed their backpacks with snacks, water and a map. As they walked through the dense forest they heard strange noises which made their hearts start to race. Suddenly, they stumbled upon a hidden temple covered in vines. With curiosity in their eyes, they entered the mysterious temple. Inside they found a golden statue with treasure surrounding it. But as they reached out to touch it, the ground started to shake and the temple collapsed, burying them alive.",1.0,6.0,2.0,3.0,,,7.0,6.0,4.0,6.0,7.0,4.0,2.0,50,7,7,3,3,7,4,Dog,Moon,Laptop,Book,Time,Ocean,Happiness,Freedom,Music,Hammer,"['Dog', 'Moon', 'Laptop', 'Book', 'Time', 'Ocean', 'Happiness', 'Freedom', 'Music', 'Hammer']",,24,Male,Postgraduate Master's degree,Employed part time,1
1ae992b9-d676-4051-b939-19635ea24c24,human_1AI,He dropped the anchor and left behind the family he loved.  He had to see what was out there.  Did the gold really exist and did he have the ability to find it? John sailed for weeks to the area he believed it had been buried and was proud when he got there.  He equipped himself with his scuba gear and dived down to the depths of the ocean. It was murky and black but the gold shone out like a spotlight on a singer.  John grabbed everything he could and made his way back to the ship each time with a huge grin on his face.  He sailed back home and his family were waiting on the dock for him with beaming faces not sure if they were happier to see John safely return or the huge pile of gold that filled his ship.,0.0,,,,,,6.0,3.0,4.0,3.0,8.0,8.0,7.0,75,8,8,4,2,2,3,Chalk,Butter,Sound,Tree,Cover,Item,Jewellery,Baton,Face,Keyboard,"['Chalk', 'Butter', 'Sound', 'Tree', 'Cover', 'Item', 'Jewellery', 'Baton', 'Face', 'Keyboard']",,43,Male,Undergraduate degree,Employed full time,0
57ab2538-39e7-4d42-b6e6-ab38688d415d,human_5AI,"We last saw our plane three days ago, when we crashed through the dense jungle foliage 150 miles from our destination. Since then I and my two friends have been trekking through the uncharted landscape, heat and humidity driving us mad, fierce wild animals a threat we all fear round every twisting tree and tangled vine. Nightfall draws near, and it's then that our luck seems to change; in the distance a gentle glowing light shines through the emerald leaves, and with the last of our energy we stumble towards it. What greets us as we part through the thinning jungle is a settlement, an indigenous village we'd never even heard of, people appearing one by one from their woven wooden homes to investigate our arrival. We tense, my friend reaching for something in his backpack but I stay his hand. Only when the people seem appeased can we finally draw our next calm breath - and our pacificity had been worth it. Through jumbled signs and gestures that last through much of the evening, we finally communicate our troubles, and the people begin to point all in one direction, East of here, and following their guidance we make it back to recognised civilisation. For the rest of our lives not one of us shared a word of the people who saved us, not daring to bring the horrors of modernity down upon their peaceful village.",1.0,1.0,2.0,4.0,2.0,1.0,7.0,5.0,5.0,4.0,7.0,8.0,6.0,50,8,6,4,1,6,3,cat,table,nail,house,boat,glass,tissue,leaf,cup,gate,"['cat', 'table', 'nail', 'house', 'boat', 'glass', 'tissue', 'leaf', 'cup', 'gate']",,23,Female,A levels,Employed part time,1
d0a5d8c4-a5d8-42e4-9e98-657545cec815,human,I've always wanted to partake in an adventure on the open seas and surprisingly the opportunity arose just last year. I'd booked and embarked a fairly bog standard 2 week sailing holiday touring the Greek Islands during the summer months last year. There was myself and 5 other guests on the boat together with the captain and two other crew members responsible for the day to day running of the boat and keeping their paying passengers happy. All was proceeding as planned and we'd already enjoyed some leisurely sailing initially setting sail from Athens and touring the Greek mainland coast two days and two nights before heading into more adventurous waters. The plan was to head toward Santorini and we were well on our way until the fourth night of the trip where we encountered the most amazing an colourful storm the like of which I have never seen before. As we were engulfed by the storm the boat was lifted out of the water and we found ourselves bashed and buffeted towards an island which worryingly the captain informed us did not appear on any maps and to make matters worse the storm had made out boat no longer seaworthy and knocked out all of our communications and navigation equipment. We set up camp on the island as best we could with what we could extract from our damaged boat but what was even stranger we were not alone on the island - it would appear that we were sharing the island with a colony of 6 foot tall chickens. So we're still there now three months later but things have not been too bad with a plentiful supply of massive eggs but I'm afraid we're all starting to get very sick of the meals consisting of mainly omelette and scrambled eggs to the quicker you can rescue us from where we've ended up as a result of our open seas adventure I'd be extremely grateful! ,0.0,,,,,,9.0,6.0,4.0,5.0,6.0,1.0,1.0,50,6,3,5,4,6,3,person,game,radiator,chair,television,dog,typewriter,torch,spectacles,bicycle,"['person', 'game', 'radiator', 'chair', 'television', 'dog', 'typewriter', 'torch', 'spectacles', 'bicycle']",,58,Male,Undergraduate degree,Employed full time,0
883982ae-c0f6-4795-9421-aa2768ea16e6,human_1AI,"Sophie stared at the computer. Back 'home', summers had been marked by the constant swatting of tiny flies which seemed to have each have the personal goal of ruining her peace as she typed. Here, a pervasive stillness surrounded her instead - no bugs, no life. Only the computer's thrum accompanied her thoughts as she put them to paper, her experience thus far on Higaldy Pigaldy Base 5. Three months had passed since her arrival on planet, since she permanently said goodbye to all she knew back on Earth. Tomorrow, she would finally be setting off in the ship which would slingshot her across the stars, so she could document her journey to fans back on Earth. Though she would never go back, her role was integral in reporting humankind's continued cross-galaxy missions back to those who only heard about it through weekly reports. Sophie was excited about this new life she was beginning, but as she continued to stare at the empty document, she couldn't seem to stop thinking about those flies. ",0.0,,,,,,9.0,7.0,8.0,6.0,9.0,7.0,7.0,100,9,7,2,2,3,1,Death,Book,Dog,Phone,Blanket,Eyes,Philosophy,Shoe,Mask,Key,"['Death', 'Book', 'Dog', 'Phone', 'Blanket', 'Eyes', 'Philosophy', 'Shoe', 'Mask', 'Key']",,24,Female,Postgraduate Master's degree,Student,0
b202956d-95f3-46da-8ce7-478d6ad45201,human_5AI,One day i sailed with a boat into the deep blue sea. I saw a shark and panicked. I tried to sail back but my daughter was fascinated with the shark. So i waited for some time to see if the shark would circle back to the island. We did not have much food only a few crackers. My daughter was so small she started throwing crackers into the sea. I panicked even more thinking the shark would come back to eat us. After some time the shark disappeared we were relieved and sailed back to the island.,0.0,,,,,,8.0,7.0,7.0,6.0,7.0,7.0,7.0,50,8,6,5,2,6,5,mobile phone,car,tricycle,mug,bottle,sandwich,cake,butter,pen,eraser,"['mobile phone', 'car', 'tricycle', 'mug', 'bottle', 'sandwich', 'cake', 'butter', 'pen', 'eraser']",,31,Female,Postgraduate Master's degree,Unemployed not looking for work,0
e73ff8dc-fe1d-4543-8548-131cfbb1e30a,human,"Velma and Tom had arrived in Bolivia on the eve of a riotous election cycle. Seeing that it was safer to venture into the jungle, the two drove through until their car broke down. Panicking, Velma attempted to change the wheel, in the hopes of being able to drive off as soon as possible. At this point, Tom spotted a rare bird flying around the trees. Seeking to take note of the bird for his bird watching book, Tom wondered off into the jungle, goading Velma into going with him. Whilst trying to keep pace with the bird, the two found a lake with a broken down car. The two worked on prying the wheel from out of the wreckage, when the bird swooped down and stole Tom's hat. Tom then chased after the bird, leaving Velma alone to carry the wheel back to the car. ",0.0,,,,,,5.0,1.0,1.0,1.0,6.0,3.0,1.0,50,5,5,5,2,3,1,Table,Sky,Heroin,Woman,Bird,Green,Death,Book,Food,Wall,"['Table', 'Sky', 'Heroin', 'Woman', 'Bird', 'Green', 'Death', 'Book', 'Food', 'Wall']",,22,Other (please specify below),Postgraduate Master's degree,Unemployed looking for work,0
22988fde-8e34-4df8-ab1e-d1da1057c457,human_1AI,"This is the story of a female Pirate, one that time and the history books seem to have forgotten. Follow Kira's trilling adventures across the open seas. Hear her about her trials and tribulations facing storms, encounters with sea creatures real and mythical. She how she unearths hidden treasure in exotic lands, and societies, making both friends and enemies along the way. See how she uses her wit, courage, and intelligence to outwit those who would try and thwart her plans and ambitions. And. of course, follow her as she falls in love with the man of her dreams. follow their adventures, and challenges all the way to old age.",1.0,5.0,,,,,9.0,1.0,6.0,5.0,8.0,9.0,6.0,100,9,8,1,6,2,3,door,floor,car,brick,wall,field,grass,window,glass,bird,"['door', 'floor', 'car', 'brick', 'wall', 'field', 'grass', 'window', 'glass', 'bird']",,42,Female,Undergraduate degree,Employed full time,1
b94fdf1d-bcd3-4526-831f-7f0fc56b86b7,human_5AI,"The sea was calm and the waves were crashing against the hull of the ship, being on the open sea was always something that Captain Joe had enjoyed. As a pirate, he had seen his fair share of adventures, but nothing seemed to be as important as the journey he was embarking on at that moment. The quest to find the fabled grail of riches had always been at the forefront of his mind, something that he hadn't been able to forget ever since he had heard the story when he was a small boy.   Joe couldn't help but smile as he cast his gaze over the open sea, his crew diligently going about their duties. He had been waiting his entire life for this moment. Taking off his hat, he leaned against the ships wheel and breathed in deeply, indulging himself in the crisp sea air that surrounded him. He tried to put out of his mind the fact that the authorities were no doubt looking for their ship, ready and waiting to arrest him for piracy. They hadn't caught him yet and he intended to keep it that way. ",1.0,1.0,,,,,8.0,3.0,5.0,2.0,8.0,9.0,6.0,75,9,6,2,2,3,3,Cold,Hot,Run,Short,Tall,Heavy,Bold,Great,Sure,Shy,"['Cold', 'Hot', 'Run', 'Short', 'Tall', 'Heavy', 'Bold', 'Great', 'Sure', 'Shy']",,35,Female,Undergraduate degree,Employed part time,1
